freq,word1,word2,word3
1,and,commandingwhen,it
1,commandingwhen,it,gushed
1,it,gushed,irrepressibly
1,gushed,irrepressibly,upwardwhen
1,irrepressibly,upwardwhen,it
1,upwardwhen,it,assumed
1,it,assumed,its
1,assumed,its,utmost
1,its,utmost,breadth
1,utmost,breadth,and
1,breadth,and,power
1,and,power,so
1,power,so,overfilling
1,so,overfilling,the
1,overfilling,the,church
1,the,church,as
1,church,as,to
1,as,to,burst
1,to,burst,its
1,burst,its,way
1,through,the,solid
1,the,solid,walls
1,solid,walls,and
1,walls,and,diffuse
1,and,diffuse,itself
1,diffuse,itself,in
1,in,the,open
1,the,open,airstill
1,open,airstill,if
1,airstill,if,the
1,if,the,auditor
1,the,auditor,listened
1,auditor,listened,intently
1,listened,intently,and
1,intently,and,for
1,for,the,purpose
1,the,purpose,he
1,purpose,he,could
1,he,could,detect
1,could,detect,the
1,detect,the,same
1,the,same,cry
1,same,cry,of
1,of,pain,What
1,pain,What,was
1,What,was,it
1,was,it,The
1,it,The,complaint
1,The,complaint,of
1,complaint,of,a
1,human,heart,sorrowladen
1,heart,sorrowladen,perchance
1,sorrowladen,perchance,guilty
1,perchance,guilty,telling
1,guilty,telling,its
1,telling,its,secret
1,its,secret,whether
1,secret,whether,of
1,whether,of,guilt
1,of,guilt,or
1,guilt,or,sorrow
1,or,sorrow,to
1,sorrow,to,the
1,the,great,heart
1,great,heart,of
1,heart,of,mankind
1,of,mankind,beseeching
1,mankind,beseeching,its
1,beseeching,its,sympathy
1,its,sympathy,or
1,sympathy,or,forgivenessat
1,or,forgivenessat,every
1,forgivenessat,every,momentin
1,every,momentin,each
1,momentin,each,accentand
1,each,accentand,never
1,accentand,never,in
1,never,in,vain
1,in,vain,It
1,vain,It,was
1,It,was,this
1,was,this,profound
1,this,profound,and
1,profound,and,continual
1,and,continual,undertone
1,continual,undertone,that
1,undertone,that,gave
1,that,gave,the
1,gave,the,clergyman
1,the,clergyman,his
1,clergyman,his,most
1,his,most,appropriate
1,most,appropriate,power
1,appropriate,power,During
1,power,During,all
1,During,all,this
1,this,time,Hester
1,time,Hester,stood
1,Hester,stood,statuelike
1,stood,statuelike,at
1,statuelike,at,the
1,at,the,foot
1,the,scaffold,If
1,scaffold,If,the
1,If,the,ministers
1,ministers,voice,had
1,voice,had,not
1,had,not,kept
1,not,kept,her
1,kept,her,there
1,her,there,there
1,there,there,would
1,there,would,nevertheless
1,would,nevertheless,have
1,nevertheless,have,been
1,have,been,an
1,been,an,inevitable
1,an,inevitable,magnetism
1,inevitable,magnetism,in
1,magnetism,in,that
1,in,that,spot
1,that,spot,whence
1,spot,whence,she
1,whence,she,dated
1,she,dated,the
1,dated,the,first
1,the,first,hour
1,first,hour,of
1,hour,of,her
1,life,of,ignominy
1,of,ignominy,There
1,ignominy,There,was
1,a,sense,within
1,sense,within,hertoo
1,within,hertoo,illdefined
1,hertoo,illdefined,to
1,illdefined,to,be
1,made,a,thought
1,a,thought,but
1,thought,but,weighing
1,but,weighing,heavily
1,weighing,heavily,on
1,heavily,on,her
1,on,her,mindthat
1,her,mindthat,her
1,mindthat,her,whole
1,her,whole,orb
1,whole,orb,of
1,orb,of,life
1,of,life,both
1,life,both,before
1,both,before,and
1,before,and,after
1,and,after,was
1,after,was,connected
1,was,connected,with
1,connected,with,this
1,with,this,spot
1,this,spot,as
1,spot,as,with
1,as,with,the
1,with,the,one
1,the,one,point
1,one,point,that
1,point,that,gave
1,that,gave,it
1,gave,it,unity
1,it,unity,Little
1,unity,Little,Pearl
1,Little,Pearl,meanwhile
1,Pearl,meanwhile,had
1,meanwhile,had,quitted
1,had,quitted,her
1,quitted,her,mothers
1,side,and,was
1,and,was,playing
1,was,playing,at
1,playing,at,her
1,her,own,will
1,own,will,about
1,will,about,the
1,the,marketplace,She
1,marketplace,She,made
1,She,made,the
1,made,the,sombre
1,the,sombre,crowd
1,sombre,crowd,cheerful
1,crowd,cheerful,by
1,cheerful,by,her
1,by,her,erratic
1,her,erratic,and
1,erratic,and,glistening
1,and,glistening,ray
1,glistening,ray,even
1,ray,even,as
1,even,as,a
1,as,a,bird
1,a,bird,of
1,bird,of,bright
1,of,bright,plumage
1,bright,plumage,illuminates
1,plumage,illuminates,a
1,illuminates,a,whole
1,a,whole,tree
1,whole,tree,of
1,tree,of,dusky
1,of,dusky,foliage
1,dusky,foliage,by
1,foliage,by,darting
1,by,darting,to
1,darting,to,and
1,and,fro,half
1,fro,half,seen
1,half,seen,and
1,seen,and,half
1,and,half,concealed
1,half,concealed,amid
1,concealed,amid,the
1,amid,the,twilight
1,of,the,clustering
1,the,clustering,leaves
1,clustering,leaves,She
1,leaves,She,had
1,She,had,an
1,had,an,undulating
1,an,undulating,but
1,undulating,but,oftentimes
1,but,oftentimes,a
1,oftentimes,a,sharp
1,a,sharp,and
1,sharp,and,irregular
1,and,irregular,movement
1,irregular,movement,It
1,movement,It,indicated
1,It,indicated,the
1,indicated,the,restless
1,the,restless,vivacity
1,restless,vivacity,of
1,vivacity,of,her
1,her,spirit,which
1,spirit,which,today
1,which,today,was
1,today,was,doubly
1,was,doubly,indefatigable
1,doubly,indefatigable,in
1,indefatigable,in,its
1,in,its,tiptoe
1,its,tiptoe,dance
1,tiptoe,dance,because
1,dance,because,it
1,because,it,was
1,it,was,played
1,was,played,upon
1,played,upon,and
1,upon,and,vibrated
1,and,vibrated,with
1,vibrated,with,her
1,with,her,mothers
1,her,mothers,disquietude
1,mothers,disquietude,Whenever
1,disquietude,Whenever,Pearl
1,Whenever,Pearl,saw
1,Pearl,saw,anything
1,saw,anything,to
1,anything,to,excite
1,to,excite,her
1,excite,her,everactive
1,her,everactive,and
1,everactive,and,wandering
1,and,wandering,curiosity
1,wandering,curiosity,she
1,curiosity,she,flew
1,she,flew,thitherward
1,flew,thitherward,and
1,thitherward,and,as
1,and,as,we
1,as,we,might
1,we,might,say
1,might,say,seized
1,say,seized,upon
1,seized,upon,that
1,upon,that,man
1,that,man,or
1,man,or,thing
1,or,thing,as
1,thing,as,her
1,as,her,own
1,her,own,property
1,own,property,so
1,property,so,far
1,far,as,she
1,as,she,desired
1,she,desired,it
1,it,but,without
1,but,without,yielding
1,without,yielding,the
1,yielding,the,minutest
1,the,minutest,degree
1,minutest,degree,of
1,degree,of,control
1,of,control,over
1,control,over,her
1,over,her,motions
1,her,motions,in
1,motions,in,requital
1,in,requital,The
1,requital,The,Puritans
1,The,Puritans,looked
1,Puritans,looked,on
1,looked,on,and
1,on,and,if
1,and,if,they
1,if,they,smiled
1,they,smiled,were
1,smiled,were,none
1,were,none,the
1,the,less,inclined
1,less,inclined,to
1,inclined,to,pronounce
1,to,pronounce,the
1,pronounce,the,child
1,the,child,a
1,child,a,demon
1,demon,offspring,from
1,offspring,from,the
1,from,the,indescribable
1,the,indescribable,charm
1,indescribable,charm,of
1,charm,of,beauty
1,of,beauty,and
1,beauty,and,eccentricity
1,and,eccentricity,that
1,eccentricity,that,shone
1,that,shone,through
1,shone,through,her
1,through,her,little
1,little,figure,and
1,figure,and,sparkled
1,and,sparkled,with
1,sparkled,with,its
1,with,its,activity
1,its,activity,She
1,activity,She,ran
1,She,ran,and
1,ran,and,looked
1,and,looked,the
1,looked,the,wild
1,Indian,in,the
1,face,and,he
1,and,he,grew
1,he,grew,conscious
1,grew,conscious,of
1,of,a,nature
1,a,nature,wilder
1,nature,wilder,than
1,wilder,than,his
1,his,own,Thence
1,own,Thence,with
1,Thence,with,native
1,with,native,audacity
1,native,audacity,but
1,audacity,but,still
1,but,still,with
1,with,a,reserve
1,a,reserve,as
1,reserve,as,characteristic
1,as,characteristic,she
1,characteristic,she,flew
1,she,flew,into
1,flew,into,the
1,group,of,mariners
1,of,mariners,the
1,mariners,the,swarthycheeked
1,the,swarthycheeked,wild
1,swarthycheeked,wild,men
1,wild,men,of
1,the,ocean,as
1,ocean,as,the
1,as,the,Indians
1,Indians,were,of
1,were,of,the
1,of,the,land
1,the,land,and
1,land,and,they
1,and,they,gazed
1,they,gazed,wonderingly
1,gazed,wonderingly,and
1,wonderingly,and,admiringly
1,and,admiringly,at
1,admiringly,at,Pearl
1,if,a,flake
1,a,flake,of
1,flake,of,the
1,of,the,seafoam
1,the,seafoam,had
1,seafoam,had,taken
1,taken,the,shape
1,little,maid,and
1,maid,and,were
1,and,were,gifted
1,were,gifted,with
1,with,a,soul
1,a,soul,of
1,of,the,seafire
1,the,seafire,that
1,seafire,that,flashes
1,that,flashes,beneath
1,flashes,beneath,the
1,beneath,the,prow
1,the,prow,in
1,prow,in,the
1,the,nighttime,One
1,nighttime,One,of
1,One,of,these
1,of,these,seafaring
1,these,seafaring,menthe
1,seafaring,menthe,shipmaster
1,menthe,shipmaster,indeed
1,shipmaster,indeed,who
1,indeed,who,had
1,had,spoken,to
1,spoken,to,Hester
1,to,Hester,Prynnewas
1,Hester,Prynnewas,so
1,Prynnewas,so,smitten
1,so,smitten,with
1,smitten,with,Pearls
1,with,Pearls,aspect
1,Pearls,aspect,that
1,that,he,attempted
1,he,attempted,to
1,attempted,to,lay
1,to,lay,hands
1,lay,hands,upon
1,hands,upon,her
1,upon,her,with
1,her,with,purpose
1,with,purpose,to
1,purpose,to,snatch
1,to,snatch,a
1,snatch,a,kiss
1,a,kiss,Finding
1,kiss,Finding,it
1,Finding,it,as
1,it,as,impossible
1,as,impossible,to
1,impossible,to,touch
1,to,touch,her
1,touch,her,as
1,her,as,to
1,as,to,catch
1,to,catch,a
1,catch,a,hummingbird
1,a,hummingbird,in
1,hummingbird,in,the
1,the,air,he
1,air,he,took
1,took,from,his
1,from,his,hat
1,his,hat,the
1,hat,the,gold
1,the,gold,chain
1,gold,chain,that
1,chain,that,was
1,that,was,twisted
1,was,twisted,about
1,twisted,about,it
1,it,and,threw
1,the,child,Pearl
1,child,Pearl,immediately
1,Pearl,immediately,twined
1,immediately,twined,it
1,twined,it,around
1,it,around,her
1,around,her,neck
1,her,neck,and
1,neck,and,waist
1,and,waist,with
1,waist,with,such
1,with,such,happy
1,such,happy,skill
1,happy,skill,that
1,skill,that,once
1,that,once,seen
1,once,seen,there
1,seen,there,it
1,there,it,became
1,it,became,a
1,became,a,part
1,part,of,her
1,her,and,it
1,it,was,difficult
1,was,difficult,to
1,difficult,to,imagine
1,to,imagine,her
1,imagine,her,without
1,her,without,it
1,without,it,Thy
1,it,Thy,mother
1,Thy,mother,is
1,mother,is,yonder
1,is,yonder,woman
1,yonder,woman,with
1,scarlet,letter,said
1,letter,said,the
1,said,the,seaman
1,the,seaman,Wilt
1,seaman,Wilt,thou
1,Wilt,thou,carry
1,thou,carry,her
1,carry,her,a
1,her,a,message
1,a,message,from
1,message,from,me
1,from,me,If
1,me,If,the
1,If,the,message
1,the,message,pleases
1,message,pleases,me
1,pleases,me,I
1,me,I,will
1,will,answered,Pearl
1,answered,Pearl,Then
1,Pearl,Then,tell
1,Then,tell,her
1,tell,her,rejoined
1,her,rejoined,he
1,rejoined,he,that
1,he,that,I
1,that,I,spake
1,I,spake,again
1,spake,again,with
1,again,with,the
1,with,the,blackavisaged
1,the,blackavisaged,humpshouldered
1,blackavisaged,humpshouldered,old
1,humpshouldered,old,doctor
1,old,doctor,and
1,doctor,and,he
1,and,he,engages
1,he,engages,to
1,engages,to,bring
1,bring,his,friend
1,his,friend,the
1,friend,the,gentleman
1,the,gentleman,she
1,gentleman,she,wots
1,she,wots,of
1,wots,of,aboard
1,of,aboard,with
1,aboard,with,him
1,with,him,So
1,him,So,let
1,So,let,thy
1,let,thy,mother
1,thy,mother,take
1,mother,take,no
1,take,no,thought
1,no,thought,save
1,thought,save,for
1,save,for,herself
1,herself,and,thee
1,and,thee,Wilt
1,thee,Wilt,thou
1,Wilt,thou,tell
1,thou,tell,her
1,tell,her,this
1,her,this,thou
1,this,thou,witchbaby
1,thou,witchbaby,Mistress
1,witchbaby,Mistress,Hibbins
1,Mistress,Hibbins,says
1,Hibbins,says,my
1,says,my,father
1,my,father,is
1,father,is,the
1,is,the,Prince
1,the,Air,cried
1,Air,cried,Pearl
1,cried,Pearl,with
1,with,a,naughty
1,a,naughty,smile
1,naughty,smile,If
1,smile,If,thou
1,If,thou,callest
1,thou,callest,me
1,callest,me,that
1,me,that,ill
1,that,ill,name
1,ill,name,I
1,name,I,shall
1,I,shall,tell
1,shall,tell,him
1,tell,him,of
1,him,of,thee
1,thee,and,he
1,he,will,chase
1,will,chase,thy
1,chase,thy,ship
1,thy,ship,with
1,ship,with,a
1,with,a,tempest
1,a,tempest,Pursuing
1,tempest,Pursuing,a
1,Pursuing,a,zigzag
1,a,zigzag,course
1,zigzag,course,across
1,course,across,the
1,the,marketplace,the
1,marketplace,the,child
1,the,child,returned
1,child,returned,to
1,returned,to,her
1,mother,and,communicated
1,and,communicated,what
1,communicated,what,the
1,what,the,mariner
1,the,mariner,had
1,mariner,had,said
1,had,said,Hesters
1,said,Hesters,strong
1,Hesters,strong,calm
1,strong,calm,steadfastly
1,calm,steadfastly,enduring
1,steadfastly,enduring,spirit
1,enduring,spirit,almost
1,spirit,almost,sank
1,almost,sank,at
1,sank,at,last
1,at,last,on
1,last,on,beholding
1,on,beholding,this
1,beholding,this,dark
1,this,dark,and
1,dark,and,grim
1,and,grim,countenance
1,grim,countenance,of
1,countenance,of,an
1,of,an,inevitable
1,an,inevitable,doom
1,inevitable,doom,whichat
1,doom,whichat,the
1,whichat,the,moment
1,when,a,passage
1,a,passage,seemed
1,passage,seemed,to
1,seemed,to,open
1,to,open,for
1,open,for,the
1,minister,and,herself
1,and,herself,out
1,herself,out,of
1,out,of,their
1,of,their,labyrinth
1,their,labyrinth,of
1,labyrinth,of,miseryshowed
1,of,miseryshowed,itself
1,miseryshowed,itself,with
1,itself,with,an
1,with,an,unrelenting
1,an,unrelenting,smile
1,unrelenting,smile,right
1,smile,right,in
1,right,in,the
1,midst,of,their
1,of,their,path
1,their,path,With
1,path,With,her
1,With,her,mind
1,her,mind,harassed
1,mind,harassed,by
1,harassed,by,the
1,by,the,terrible
1,the,terrible,perplexity
1,terrible,perplexity,in
1,perplexity,in,which
1,which,the,shipmasters
1,the,shipmasters,intelligence
1,shipmasters,intelligence,involved
1,intelligence,involved,her
1,involved,her,she
1,her,she,was
1,she,was,also
1,was,also,subjected
1,also,subjected,to
1,subjected,to,another
1,to,another,trial
1,another,trial,There
1,trial,There,were
1,There,were,many
1,were,many,people
1,many,people,present
1,people,present,from
1,present,from,the
1,from,the,country
1,the,country,round
1,country,round,about
1,round,about,who
1,about,who,had
1,who,had,often
1,had,often,heard
1,often,heard,of
1,heard,of,the
1,letter,and,to
1,to,whom,it
1,whom,it,had
1,been,made,terrific
1,made,terrific,by
1,terrific,by,a
1,by,a,hundred
1,a,hundred,false
1,hundred,false,or
1,false,or,exaggerated
1,or,exaggerated,rumors
1,exaggerated,rumors,but
1,rumors,but,who
1,had,never,beheld
1,never,beheld,it
1,beheld,it,with
1,it,with,their
1,their,own,bodily
1,own,bodily,eyes
1,bodily,eyes,These
1,eyes,These,after
1,These,after,exhausting
1,after,exhausting,other
1,exhausting,other,modes
1,other,modes,of
1,modes,of,amusement
1,of,amusement,now
1,amusement,now,thronged
1,now,thronged,about
1,thronged,about,Hester
1,about,Hester,Prynne
1,Prynne,with,rude
1,with,rude,and
1,rude,and,boorish
1,and,boorish,intrusiveness
1,boorish,intrusiveness,Unscrupulous
1,intrusiveness,Unscrupulous,as
1,Unscrupulous,as,it
1,it,was,however
1,was,however,it
1,however,it,could
1,could,not,bring
1,not,bring,them
1,bring,them,nearer
1,them,nearer,than
1,nearer,than,a
1,than,a,circuit
1,a,circuit,of
1,circuit,of,several
1,of,several,yards
1,several,yards,At
1,yards,At,that
1,At,that,distance
1,that,distance,they
1,distance,they,accordingly
1,they,accordingly,stood
1,accordingly,stood,fixed
1,stood,fixed,there
1,fixed,there,by
1,there,by,the
1,by,the,centrifugal
1,the,centrifugal,force
1,centrifugal,force,of
1,force,of,the
1,of,the,repugnance
1,the,repugnance,which
1,repugnance,which,the
1,which,the,mystic
1,mystic,symbol,inspired
1,symbol,inspired,The
1,inspired,The,whole
1,The,whole,gang
1,whole,gang,of
1,gang,of,sailors
1,of,sailors,likewise
1,sailors,likewise,observing
1,likewise,observing,the
1,observing,the,press
1,the,press,of
1,press,of,spectators
1,of,spectators,and
1,spectators,and,learning
1,and,learning,the
1,learning,the,purport
1,scarlet,letter,came
1,letter,came,and
1,came,and,thrust
1,and,thrust,their
1,thrust,their,sunburnt
1,their,sunburnt,and
1,sunburnt,and,desperadolooking
1,and,desperadolooking,faces
1,desperadolooking,faces,into
1,faces,into,the
1,into,the,ring
1,the,ring,Even
1,ring,Even,the
1,Even,the,Indians
1,Indians,were,affected
1,were,affected,by
1,affected,by,a
1,by,a,sort
1,sort,of,cold
1,of,cold,shadow
1,cold,shadow,of
1,white,mans,curiosity
1,mans,curiosity,and
1,curiosity,and,gliding
1,and,gliding,through
1,gliding,through,the
1,the,crowd,fastened
1,crowd,fastened,their
1,fastened,their,snakelike
1,their,snakelike,black
1,snakelike,black,eyes
1,black,eyes,on
1,eyes,on,Hesters
1,Hesters,bosom,conceiving
1,bosom,conceiving,perhaps
1,conceiving,perhaps,that
1,perhaps,that,the
1,that,the,wearer
1,wearer,of,this
1,of,this,brilliantly
1,this,brilliantly,embroidered
1,brilliantly,embroidered,badge
1,embroidered,badge,must
1,badge,must,needs
1,be,a,personage
1,personage,of,high
1,of,high,dignity
1,high,dignity,among
1,dignity,among,her
1,among,her,people
1,her,people,Lastly
1,people,Lastly,the
1,Lastly,the,inhabitants
1,the,town,their
1,town,their,own
1,their,own,interest
1,own,interest,in
1,interest,in,this
1,in,this,wornout
1,this,wornout,subject
1,wornout,subject,languidly
1,subject,languidly,reviving
1,languidly,reviving,itself
1,reviving,itself,by
1,itself,by,sympathy
1,sympathy,with,what
1,with,what,they
1,what,they,saw
1,they,saw,others
1,saw,others,feel
1,others,feel,lounged
1,feel,lounged,idly
1,lounged,idly,to
1,idly,to,the
1,to,the,same
1,the,same,quarter
1,same,quarter,and
1,quarter,and,tormented
1,and,tormented,Hester
1,tormented,Hester,Prynne
1,Hester,Prynne,perhaps
1,Prynne,perhaps,more
1,perhaps,more,than
1,than,all,the
1,all,the,rest
1,the,rest,with
1,rest,with,their
1,with,their,cool
1,their,cool,wellacquainted
1,cool,wellacquainted,gaze
1,wellacquainted,gaze,at
1,gaze,at,her
1,at,her,familiar
1,her,familiar,shame
1,familiar,shame,Hester
1,shame,Hester,saw
1,Hester,saw,and
1,saw,and,recognized
1,and,recognized,the
1,recognized,the,selfsame
1,the,selfsame,faces
1,selfsame,faces,of
1,faces,of,that
1,of,that,group
1,that,group,of
1,group,of,matrons
1,of,matrons,who
1,matrons,who,had
1,who,had,awaited
1,awaited,her,forthcoming
1,her,forthcoming,from
1,forthcoming,from,the
1,the,prisondoor,seven
1,prisondoor,seven,years
1,years,ago,all
1,ago,all,save
1,all,save,one
1,save,one,the
1,one,the,youngest
1,the,youngest,and
1,youngest,and,only
1,and,only,compassionate
1,only,compassionate,among
1,compassionate,among,them
1,among,them,whose
1,them,whose,burialrobe
1,whose,burialrobe,she
1,burialrobe,she,had
1,she,had,since
1,had,since,made
1,since,made,At
1,made,At,the
1,At,the,final
1,the,final,hour
1,final,hour,when
1,hour,when,she
1,was,so,soon
1,soon,to,fling
1,to,fling,aside
1,fling,aside,the
1,aside,the,burning
1,the,burning,letter
1,burning,letter,it
1,letter,it,had
1,it,had,strangely
1,had,strangely,become
1,strangely,become,the
1,become,the,centre
1,centre,of,more
1,of,more,remark
1,more,remark,and
1,remark,and,excitement
1,and,excitement,and
1,excitement,and,was
1,was,thus,made
1,thus,made,to
1,made,to,sear
1,to,sear,her
1,sear,her,breast
1,her,breast,more
1,breast,more,painfully
1,more,painfully,than
1,painfully,than,at
1,time,since,the
1,since,the,first
1,the,first,day
1,first,day,she
1,day,she,put
1,she,put,it
1,put,it,on
1,it,on,While
1,on,While,Hester
1,While,Hester,stood
1,Hester,stood,in
1,stood,in,that
1,in,that,magic
1,that,magic,circle
1,circle,of,ignominy
1,of,ignominy,where
1,ignominy,where,the
1,where,the,cunning
1,the,cunning,cruelty
1,cunning,cruelty,of
1,cruelty,of,her
1,of,her,sentence
1,her,sentence,seemed
1,sentence,seemed,to
1,to,have,fixed
1,have,fixed,her
1,fixed,her,forever
1,her,forever,the
1,forever,the,admirable
1,the,admirable,preacher
1,admirable,preacher,was
1,preacher,was,looking
1,was,looking,down
1,looking,down,from
1,down,from,the
1,from,the,sacred
1,the,sacred,pulpit
1,sacred,pulpit,upon
1,pulpit,upon,an
1,upon,an,audience
1,an,audience,whose
1,audience,whose,very
